subject,keyword,wav_index,Start,End,Label,Manually_Revised,Manually_Removed,fig_index,RICK_v2.0,RICK_v2.R
6,Rotate,18,1797400,1857360,Val,FALSE,FALSE,17,TRUE,TRUE
6,Rotate,19,1886720,1946720,Train,FALSE,FALSE,18,TRUE,
6,Rotate,20,1974080,2034040,Train,FALSE,FALSE,19,TRUE,
6,Rotate,21,2056640,2116600,Test,FALSE,FALSE,20,TRUE,TRUE
6,Rotate,22,2140080,2200040,Test,FALSE,FALSE,21,TRUE,TRUE
6,Rotate,23,2224520,2284520,Train,FALSE,FALSE,22,TRUE,
6,Rotate,24,2380360,2440360,Test,FALSE,FALSE,23,TRUE,TRUE
6,Rotate,25,2465720,2525720,Train,FALSE,FALSE,24,TRUE,
6,Rotate,26,2555600,2615600,Train,FALSE,FALSE,25,TRUE,
6,Rotate,27,2642400,2702360,Val,FALSE,FALSE,26,TRUE,TRUE
6,Rotate,28,2735960,2795960,Train,FALSE,FALSE,27,TRUE,
6,Rotate,29,2846280,2906240,Train,FALSE,FALSE,28,TRUE,
6,Rotate,30,2942480,3002440,Test,FALSE,FALSE,29,TRUE,TRUE
6,Rotate,31,3034920,3094880,Train,FALSE,FALSE,30,TRUE,
6,Rotate,32,3124840,3184800,Train,FALSE,FALSE,31,TRUE,
6,Rotate,33,3223800,3283800,Train,FALSE,FALSE,32,TRUE,
6,Rotate,34,3316040,3376000,Train,FALSE,FALSE,33,TRUE,
6,Rotate,35,3411480,3471480,Test,FALSE,FALSE,34,TRUE,TRUE
6,Rotate,36,3507560,3567560,Val,FALSE,FALSE,35,TRUE,TRUE
6,Rotate,37,3603000,3663000,Train,FALSE,FALSE,36,TRUE,
6,Rotate,38,3714040,3774000,Val,FALSE,FALSE,37,TRUE,TRUE
6,Rotate,39,3830520,3890480,Val,FALSE,FALSE,38,TRUE,TRUE
6,Rotate,40,3942840,4002840,Train,FALSE,FALSE,39,TRUE,
6,Rotate,41,4049080,4109080,Test,FALSE,FALSE,40,TRUE,TRUE
6,Rotate,42,4152440,4212440,Val,FALSE,FALSE,41,TRUE,TRUE
6,Rotate,43,4257400,4317400,Train,FALSE,FALSE,42,TRUE,
6,Rotate,44,4355160,4415120,Train,FALSE,FALSE,43,TRUE,
6,Rotate,45,4458120,4518120,Val,FALSE,FALSE,44,TRUE,TRUE
6,Rotate,46,4551200,4611200,Train,FALSE,FALSE,45,TRUE,
6,Rotate,47,4641960,4701920,Val,FALSE,FALSE,46,TRUE,TRUE
6,Rotate,48,4739680,4799680,Test,FALSE,FALSE,47,TRUE,TRUE
6,Rotate,49,4831800,4891800,Train,FALSE,FALSE,48,TRUE,
6,Rotate,50,4929080,4989040,Test,FALSE,FALSE,49,TRUE,TRUE
6,Rotate,51,5028200,5088160,Test,FALSE,FALSE,50,,
6,Rotate,52,5121800,5181800,Train,FALSE,FALSE,51,TRUE,
6,Rotate,53,5211920,5271880,Train,FALSE,FALSE,52,TRUE,
6,Side,1,22400,82360,Train,FALSE,FALSE,0,TRUE,TRUE
6,Side,2,91440,151440,Test,FALSE,FALSE,1,TRUE,TRUE
6,Side,3,164080,224080,Test,FALSE,FALSE,2,TRUE,TRUE
6,Side,4,245160,305160,Train,FALSE,FALSE,3,TRUE,
6,Side,5,324000,384000,Val,FALSE,FALSE,4,TRUE,TRUE
6,Side,6,406720,466720,Test,FALSE,FALSE,5,TRUE,TRUE
6,Side,7,482400,542360,Test,FALSE,FALSE,6,TRUE,TRUE
6,Side,8,558680,618680,Train,FALSE,FALSE,7,,
6,Side,9,640960,700920,Train,FALSE,FALSE,8,,
6,Side,10,713720,773720,Test,FALSE,FALSE,9,,
6,Side,11,784840,844800,Val,FALSE,FALSE,10,TRUE,TRUE
6,Side,12,851720,911720,Val,FALSE,FALSE,11,TRUE,TRUE
6,Side,13,921400,981360,Train,FALSE,FALSE,12,TRUE,TRUE
6,Side,14,990320,1050320,Test,FALSE,FALSE,13,TRUE,TRUE
6,Side,15,1066320,1126320,Train,FALSE,FALSE,14,TRUE,TRUE
6,Side,16,1135840,1195840,Train,FALSE,FALSE,15,TRUE,TRUE
6,Side,17,1206840,1266800,Test,FALSE,FALSE,16,TRUE,TRUE
6,Side,18,1272280,1332240,Train,FALSE,FALSE,17,TRUE,TRUE
6,Side,19,1342600,1402560,Val,FALSE,FALSE,18,TRUE,TRUE
6,Side,20,1416760,1476760,Val,FALSE,FALSE,19,TRUE,TRUE
6,Side,21,1486760,1546760,Train,FALSE,FALSE,20,TRUE,TRUE
6,Side,22,1558520,1618480,Test,FALSE,FALSE,21,TRUE,TRUE
6,Side,23,1652080,1712040,Val,FALSE,FALSE,22,TRUE,TRUE
6,Side,24,1725800,1785800,Train,FALSE,FALSE,23,TRUE,TRUE
6,Side,25,1794080,1854040,Train,FALSE,FALSE,24,TRUE,
6,Side,26,1865560,1925560,Train,FALSE,FALSE,25,TRUE,
6,Side,27,1938480,1998440,Train,FALSE,FALSE,26,TRUE,
6,Side,28,2007600,2067560,Test,FALSE,FALSE,27,TRUE,TRUE
6,Side,29,2079960,2139960,Val,FALSE,FALSE,28,TRUE,TRUE
6,Side,30,2147040,2207040,Train,FALSE,FALSE,29,TRUE,
6,Side,31,2220040,2280040,Train,FALSE,FALSE,30,TRUE,
6,Side,32,2285840,2345840,Train,FALSE,FALSE,31,TRUE,
6,Side,33,2358520,2418480,Train,FALSE,FALSE,32,TRUE,
6,Side,34,2432280,2492240,Train,FALSE,FALSE,33,TRUE,
6,Side,35,2507520,2567520,Val,FALSE,FALSE,34,TRUE,TRUE
6,Side,36,2590360,2650360,Train,FALSE,FALSE,35,TRUE,
6,Side,37,2668280,2728240,Train,FALSE,FALSE,36,TRUE,
6,Side,38,2737000,2796960,Val,FALSE,FALSE,37,TRUE,TRUE
6,Side,39,2802240,2862200,Train,FALSE,FALSE,38,TRUE,
6,Side,40,2871080,2931080,Val,FALSE,FALSE,39,TRUE,TRUE
6,Side,41,2942760,3002760,Train,FALSE,FALSE,40,TRUE,
6,Side,42,3016200,3076200,Train,FALSE,FALSE,41,TRUE,
6,Side,43,3088600,3148560,Train,FALSE,FALSE,42,TRUE,
6,Side,44,3186040,3246040,Train,FALSE,FALSE,43,TRUE,
6,Side,45,3254960,3314960,Test,FALSE,FALSE,44,TRUE,TRUE
6,Side,46,3328880,3388840,Val,FALSE,FALSE,45,,
6,Side,47,3407240,3467240,Train,FALSE,FALSE,46,TRUE,
6,Side,48,3482240,3542200,Train,FALSE,FALSE,47,TRUE,
6,Side,49,3575080,3635080,Train,FALSE,FALSE,48,TRUE,
6,Side,50,3645600,3705600,Train,FALSE,FALSE,49,TRUE,
6,Side,51,3715640,3775600,Train,FALSE,FALSE,50,TRUE,
6,Side,52,3785880,3845880,Test,FALSE,FALSE,51,TRUE,TRUE
6,Side,53,3855760,3915760,Train,FALSE,FALSE,52,TRUE,
6,Side,54,3920800,3980800,Train,FALSE,FALSE,53,TRUE,
6,Snapshot,1,45880,105880,Train,FALSE,FALSE,0,TRUE,TRUE
6,Snapshot,2,162320,222280,Train,FALSE,FALSE,1,TRUE,TRUE
6,Snapshot,3,280240,340200,Train,FALSE,FALSE,2,TRUE,
6,Snapshot,4,395040,455000,Test,FALSE,FALSE,3,TRUE,TRUE
6,Snapshot,5,511360,571320,Train,FALSE,FALSE,4,TRUE,
6,Snapshot,6,617880,677880,Val,FALSE,FALSE,5,TRUE,TRUE
6,Snapshot,7,726720,786680,Train,FALSE,FALSE,6,TRUE,
6,Snapshot,8,827160,887120,Val,FALSE,FALSE,7,,
6,Snapshot,9,941040,1001000,Train,FALSE,FALSE,8,TRUE,
6,Snapshot,10,1041160,1101160,Train,FALSE,FALSE,9,,
6,Snapshot,11,1133840,1193800,Train,FALSE,FALSE,10,TRUE,TRUE
6,Snapshot,12,1237920,1297920,Train,FALSE,FALSE,11,TRUE,TRUE
6,Snapshot,13,1340520,1400480,Train,FALSE,FALSE,12,TRUE,TRUE
6,Snapshot,14,1441840,1501840,Train,FALSE,FALSE,13,TRUE,TRUE
6,Snapshot,15,1536640,1596600,Val,FALSE,FALSE,14,TRUE,TRUE
6,Snapshot,16,1635840,1695800,Train,FALSE,FALSE,15,TRUE,TRUE
6,Snapshot,17,1733000,1792960,Val,FALSE,FALSE,16,TRUE,TRUE
6,Snapshot,18,1822640,1882600,Test,FALSE,FALSE,17,TRUE,TRUE
6,Snapshot,19,1944480,2004440,Train,FALSE,FALSE,18,TRUE,
6,Snapshot,20,2043000,2103000,Train,FALSE,FALSE,19,TRUE,
6,Snapshot,21,2147960,2207960,Val,FALSE,FALSE,20,TRUE,TRUE
6,Snapshot,22,2247040,2307040,Train,FALSE,FALSE,21,TRUE,
6,Snapshot,23,2353680,2413680,Train,FALSE,FALSE,22,TRUE,
6,Snapshot,24,2507720,2567680,Train,FALSE,FALSE,23,TRUE,
6,Snapshot,25,2615800,2675800,Train,FALSE,FALSE,24,TRUE,
6,Snapshot,26,2729400,2789400,Test,FALSE,FALSE,25,TRUE,TRUE
6,Snapshot,27,2829600,2889600,Train,FALSE,FALSE,26,TRUE,
6,Snapshot,28,2941400,3001360,Train,FALSE,FALSE,27,TRUE,
6,Snapshot,29,3092120,3152120,Val,FALSE,FALSE,28,TRUE,TRUE
6,Snapshot,30,3206280,3266280,Train,FALSE,FALSE,29,TRUE,
6,Snapshot,31,3324720,3384720,Train,FALSE,FALSE,30,TRUE,
6,Snapshot,32,3428600,3488600,Test,FALSE,FALSE,31,TRUE,TRUE
6,Snapshot,33,3598040,3658040,Test,FALSE,FALSE,32,TRUE,TRUE
6,Snapshot,34,3702360,3762360,Train,FALSE,FALSE,33,TRUE,
6,Snapshot,35,3804640,3864600,Test,FALSE,FALSE,34,TRUE,TRUE
6,Snapshot,36,3906600,3966600,Train,FALSE,FALSE,35,TRUE,
6,Snapshot,37,4016200,4076200,Test,FALSE,FALSE,36,TRUE,TRUE
6,Snapshot,38,4129320,4189320,Train,FALSE,FALSE,37,TRUE,
6,Snapshot,39,4237080,4297080,Train,FALSE,FALSE,38,TRUE,
6,Snapshot,40,4333520,4393520,Val,FALSE,FALSE,39,TRUE,TRUE
6,Snapshot,41,4434840,4494840,Test,FALSE,FALSE,40,TRUE,TRUE
6,Snapshot,42,4537400,4597360,Val,FALSE,FALSE,41,TRUE,TRUE
6,Snapshot,43,4642160,4702120,Train,FALSE,FALSE,42,TRUE,
6,Snapshot,44,4752440,4812400,Val,FALSE,FALSE,43,TRUE,TRUE
6,Snapshot,45,4863600,4923600,Train,FALSE,FALSE,44,TRUE,
6,Snapshot,46,4967480,5027440,Val,FALSE,FALSE,45,TRUE,TRUE
6,Snapshot,47,5066400,5126400,Val,FALSE,FALSE,46,TRUE,TRUE
6,Snapshot,48,5157320,5217320,Train,FALSE,FALSE,47,TRUE,
6,Snapshot,49,5248240,5308240,Train,FALSE,FALSE,48,TRUE,
6,Snapshot,50,5336680,5396640,Train,FALSE,FALSE,49,TRUE,
6,Snapshot,51,5430640,5490600,Test,FALSE,FALSE,50,TRUE,TRUE
6,Snapshot,52,5525240,5585240,Test,FALSE,FALSE,51,TRUE,TRUE
6,Stop,1,88720,148680,Test,FALSE,FALSE,0,TRUE,TRUE
6,Stop,2,165400,225400,Test,FALSE,FALSE,1,TRUE,TRUE
6,Stop,3,249440,309440,Train,FALSE,FALSE,2,TRUE,
6,Stop,4,321600,381600,Test,FALSE,FALSE,3,TRUE,TRUE
6,Stop,5,395800,455760,Train,FALSE,FALSE,4,TRUE,
6,Stop,6,491200,551160,Train,FALSE,FALSE,5,TRUE,
6,Stop,7,573280,633240,Test,FALSE,FALSE,6,TRUE,TRUE
6,Stop,8,658960,718920,Test,FALSE,FALSE,7,TRUE,TRUE
6,Stop,9,762760,822760,Test,FALSE,FALSE,8,,
6,Stop,10,852480,912480,Train,FALSE,FALSE,9,,
6,Stop,11,946320,1006280,Train,FALSE,FALSE,10,TRUE,TRUE
6,Stop,12,1038000,1097960,Val,FALSE,FALSE,11,TRUE,TRUE
6,Stop,13,1121840,1181800,Train,FALSE,FALSE,12,TRUE,TRUE
6,Stop,14,1225840,1285800,Train,FALSE,FALSE,13,TRUE,TRUE
6,Stop,15,1341960,1401920,Train,FALSE,FALSE,14,TRUE,TRUE
6,Stop,16,1438400,1498400,Test,FALSE,FALSE,15,TRUE,TRUE
6,Stop,17,1530480,1590440,Train,FALSE,FALSE,16,TRUE,TRUE
6,Stop,18,1619880,1679880,Train,FALSE,FALSE,17,TRUE,TRUE
6,Stop,19,1712760,1772760,Train,FALSE,FALSE,18,TRUE,TRUE
6,Stop,20,1792520,1852480,Test,FALSE,FALSE,19,TRUE,TRUE
6,Stop,21,1995400,2055400,Val,FALSE,FALSE,20,TRUE,TRUE
6,Stop,22,2081720,2141720,Train,FALSE,FALSE,21,TRUE,
6,Stop,23,2168680,2228680,Train,FALSE,FALSE,22,TRUE,
6,Stop,24,2248960,2308960,Train,FALSE,FALSE,23,TRUE,
6,Stop,25,2339200,2399160,Train,FALSE,FALSE,24,TRUE,
6,Stop,26,2430720,2490680,Train,FALSE,FALSE,25,TRUE,
6,Stop,27,2518560,2578560,Train,FALSE,FALSE,26,TRUE,
6,Stop,28,2601160,2661120,Test,FALSE,FALSE,27,TRUE,TRUE
6,Stop,29,2680200,2740160,Test,FALSE,FALSE,28,TRUE,TRUE
6,Stop,30,2814200,2874160,Test,FALSE,FALSE,29,TRUE,TRUE
6,Stop,31,2887800,2947760,Train,FALSE,FALSE,30,TRUE,
6,Stop,32,2969000,3028960,Train,FALSE,FALSE,31,TRUE,
6,Stop,33,3045680,3105640,Val,FALSE,FALSE,32,TRUE,TRUE
6,Stop,34,3130840,3190840,Train,FALSE,FALSE,33,TRUE,
6,Stop,35,3224280,3284240,Train,FALSE,FALSE,34,TRUE,
6,Stop,36,3297800,3357800,Val,FALSE,FALSE,35,TRUE,TRUE
6,Stop,37,3371040,3431000,Train,FALSE,FALSE,36,TRUE,
6,Stop,38,3446960,3506920,Train,FALSE,FALSE,37,TRUE,
6,Stop,39,3524880,3584880,Val,FALSE,FALSE,38,TRUE,TRUE
6,Stop,40,3611040,3671000,Train,FALSE,FALSE,39,TRUE,
6,Stop,41,3705840,3765800,Train,FALSE,FALSE,40,TRUE,
6,Stop,42,3787560,3847560,Val,FALSE,FALSE,41,TRUE,TRUE
6,Stop,43,3866480,3926480,Val,FALSE,FALSE,42,TRUE,TRUE
6,Stop,44,3944640,4004600,Train,FALSE,FALSE,43,TRUE,
6,Stop,45,4062640,4122640,Train,FALSE,FALSE,44,TRUE,
6,Stop,46,4178120,4238120,Train,FALSE,FALSE,45,TRUE,
6,Stop,47,4281880,4341880,Train,FALSE,FALSE,46,TRUE,
6,Stop,48,4377360,4437320,Val,FALSE,FALSE,47,TRUE,TRUE
6,Stop,49,4476040,4536000,Train,FALSE,FALSE,48,TRUE,
6,Stop,50,4572440,4632400,Train,FALSE,FALSE,49,TRUE,
6,Stop,51,4682520,4742480,Val,FALSE,FALSE,50,TRUE,TRUE
6,Stop,52,4780880,4840880,Val,FALSE,FALSE,51,TRUE,TRUE
6,Stop,53,4903680,4963680,Val,FALSE,FALSE,52,,
6,Stop,54,4994040,5054040,Train,FALSE,FALSE,53,,
6,Task,1,34840,94840,Train,FALSE,FALSE,0,TRUE,TRUE
6,Task,2,103760,163760,Train,FALSE,FALSE,1,TRUE,TRUE
6,Task,3,177200,237160,Train,FALSE,FALSE,2,TRUE,
6,Task,4,250520,310480,Val,FALSE,FALSE,3,TRUE,TRUE
6,Task,5,332440,392400,Train,FALSE,FALSE,4,TRUE,
6,Task,6,406000,465960,Test,FALSE,FALSE,5,TRUE,TRUE
6,Task,7,474920,534920,Train,FALSE,FALSE,6,,
6,Task,8,544920,604920,Test,FALSE,FALSE,7,,
6,Task,9,618760,678720,Train,FALSE,FALSE,8,,
6,Task,10,718800,778800,Val,FALSE,FALSE,9,,
6,Task,11,795160,855160,Test,FALSE,FALSE,10,TRUE,TRUE
6,Task,12,876760,936760,Train,FALSE,FALSE,11,TRUE,TRUE
6,Task,13,947840,1007840,Train,FALSE,FALSE,12,TRUE,TRUE
6,Task,14,1017720,1077720,Train,FALSE,FALSE,13,TRUE,TRUE
6,Task,15,1093200,1153160,Train,FALSE,FALSE,14,TRUE,TRUE
6,Task,16,1163400,1223400,Val,FALSE,FALSE,15,TRUE,TRUE
6,Task,17,1238560,1298520,Train,FALSE,FALSE,16,TRUE,TRUE
6,Task,18,1309640,1369600,Train,FALSE,FALSE,17,TRUE,
6,Task,19,1381080,1441040,Train,FALSE,FALSE,18,TRUE,
6,Task,20,1456000,1516000,Val,FALSE,FALSE,19,TRUE,TRUE
6,Task,21,1527280,1587240,Train,FALSE,FALSE,20,TRUE,
6,Task,22,1599720,1659680,Test,FALSE,FALSE,21,TRUE,TRUE
6,Task,23,1677880,1737840,Test,FALSE,FALSE,22,TRUE,TRUE
6,Task,24,1750120,1810080,Test,FALSE,FALSE,23,TRUE,TRUE
6,Task,25,1820000,1880000,Val,FALSE,FALSE,24,TRUE,TRUE
6,Task,26,1891560,1951560,Train,FALSE,FALSE,25,TRUE,
6,Task,27,1962160,2022160,Train,FALSE,FALSE,26,TRUE,
6,Task,28,2031560,2091520,Train,FALSE,FALSE,27,TRUE,
6,Task,29,2105000,2165000,Train,FALSE,FALSE,28,TRUE,
6,Task,30,2176960,2236960,Train,FALSE,FALSE,29,TRUE,
6,Task,31,2249840,2309840,Val,FALSE,FALSE,30,TRUE,TRUE
6,Task,32,2317520,2377480,Val,FALSE,FALSE,31,TRUE,TRUE
6,Task,33,2386720,2446720,Test,FALSE,FALSE,32,TRUE,TRUE
6,Task,34,2457680,2517640,Test,FALSE,FALSE,33,TRUE,TRUE
6,Task,35,2530960,2590920,Train,FALSE,FALSE,34,TRUE,
6,Task,36,2608040,2668000,Train,FALSE,FALSE,35,TRUE,
6,Task,37,2681680,2741680,Train,FALSE,FALSE,36,TRUE,
6,Task,38,2762080,2822040,Test,FALSE,FALSE,37,TRUE,TRUE
6,Task,39,2830880,2890840,Train,FALSE,FALSE,38,TRUE,
6,Task,40,2902920,2962920,Test,FALSE,FALSE,39,TRUE,TRUE
6,Task,41,2973960,3033960,Test,FALSE,FALSE,40,TRUE,TRUE
6,Task,42,3046080,3106040,Val,FALSE,FALSE,41,TRUE,TRUE
6,Task,43,3117160,3177160,Train,FALSE,FALSE,42,TRUE,
6,Task,44,3197200,3257160,Train,FALSE,FALSE,43,TRUE,
6,Task,45,3267680,3327680,Train,FALSE,FALSE,44,TRUE,
6,Task,46,3344120,3404080,Train,FALSE,FALSE,45,TRUE,
6,Task,47,3415360,3475320,Val,FALSE,FALSE,46,TRUE,TRUE
6,Task,48,3488520,3548480,Train,FALSE,FALSE,47,TRUE,
6,Task,49,3560680,3620640,Train,FALSE,FALSE,48,TRUE,
6,Task,50,3632400,3692400,Train,FALSE,FALSE,49,TRUE,
6,Task,51,3702600,3762560,Val,FALSE,FALSE,50,TRUE,TRUE
6,Task,52,3775880,3835880,Val,FALSE,FALSE,51,TRUE,TRUE
6,Task,53,3848880,3908880,Train,FALSE,FALSE,52,TRUE,
6,Task,54,3922440,3982440,Train,FALSE,FALSE,53,TRUE,
6,Three,1,33840,93800,Train,FALSE,FALSE,0,TRUE,TRUE
6,Three,2,111320,171280,Train,FALSE,FALSE,1,TRUE,TRUE
6,Three,3,187960,247920,Train,FALSE,FALSE,2,TRUE,TRUE
6,Three,4,268600,328600,Train,FALSE,FALSE,3,TRUE,
6,Three,5,343200,403160,Train,FALSE,FALSE,4,TRUE,
6,Three,6,417960,477960,Test,FALSE,FALSE,5,TRUE,TRUE
6,Three,7,488960,548960,Train,FALSE,FALSE,6,TRUE,
6,Three,8,562640,622600,Test,FALSE,FALSE,7,,
6,Three,9,637720,697720,Train,FALSE,FALSE,8,,
6,Three,10,709240,769240,Train,FALSE,FALSE,9,,
6,Three,11,783040,843000,Train,FALSE,FALSE,10,TRUE,TRUE
6,Three,12,858800,918760,Test,FALSE,FALSE,11,TRUE,TRUE
6,Three,13,931080,991040,Train,FALSE,FALSE,12,TRUE,TRUE
6,Three,14,1003920,1063880,Val,FALSE,FALSE,13,TRUE,TRUE
6,Three,15,1078520,1138520,Train,FALSE,FALSE,14,TRUE,TRUE
6,Three,16,1150680,1210640,Test,FALSE,FALSE,15,TRUE,TRUE
6,Three,17,1223000,1282960,Train,FALSE,FALSE,16,TRUE,TRUE
6,Three,18,1300480,1360440,Val,FALSE,FALSE,17,TRUE,TRUE
6,Three,19,1368840,1428800,Val,FALSE,FALSE,18,TRUE,TRUE
6,Three,20,1437960,1497960,Val,FALSE,FALSE,19,TRUE,TRUE
6,Three,21,1511040,1571040,Test,FALSE,FALSE,20,TRUE,TRUE
6,Three,22,1581280,1641240,Val,FALSE,FALSE,21,TRUE,TRUE
6,Three,23,1652480,1712440,Train,FALSE,FALSE,22,TRUE,
6,Three,24,1722120,1782080,Train,FALSE,FALSE,23,TRUE,
6,Three,25,1791480,1851480,Train,FALSE,FALSE,24,TRUE,
6,Three,26,1863000,1922960,Train,FALSE,FALSE,25,TRUE,
6,Three,27,1938720,1998720,Val,FALSE,FALSE,26,TRUE,TRUE
6,Three,28,2006880,2066840,Train,FALSE,FALSE,27,TRUE,
6,Three,29,2085120,2145120,Test,FALSE,FALSE,28,TRUE,TRUE
6,Three,30,2155600,2215560,Train,FALSE,FALSE,29,TRUE,
6,Three,31,2225400,2285360,Train,FALSE,FALSE,30,TRUE,
6,Three,32,2299000,2359000,Train,FALSE,FALSE,31,TRUE,
6,Three,33,2367960,2427960,Test,FALSE,FALSE,32,TRUE,TRUE
6,Three,34,2435240,2495240,Train,FALSE,FALSE,33,TRUE,
6,Three,35,2508560,2568520,Train,FALSE,FALSE,34,TRUE,
6,Three,36,2580160,2640120,Train,FALSE,FALSE,35,TRUE,
6,Three,37,2652840,2712840,Train,FALSE,FALSE,36,TRUE,
6,Three,38,2720520,2780480,Test,FALSE,FALSE,37,TRUE,TRUE
6,Three,39,2788080,2848080,Test,FALSE,FALSE,38,TRUE,TRUE
6,Three,40,2861080,2921040,Train,FALSE,FALSE,39,TRUE,
6,Three,41,2926640,2986600,Val,FALSE,FALSE,40,TRUE,TRUE
6,Three,42,2995400,3055400,Train,FALSE,FALSE,41,TRUE,
6,Three,43,3064840,3124800,Train,FALSE,FALSE,42,TRUE,
6,Three,44,3136200,3196200,Train,FALSE,FALSE,43,TRUE,
6,Three,45,3203200,3263160,Train,FALSE,FALSE,44,TRUE,
6,Three,46,3272960,3332920,Train,FALSE,FALSE,45,TRUE,
6,Three,47,3349840,3409800,Train,FALSE,FALSE,46,TRUE,
6,Three,48,3417040,3477000,Val,FALSE,FALSE,47,TRUE,TRUE
6,Three,49,3488840,3548840,Test,FALSE,FALSE,48,TRUE,TRUE
6,Three,50,3558800,3618800,Train,FALSE,FALSE,49,TRUE,
6,Three,51,3630240,3690200,Val,FALSE,FALSE,50,TRUE,TRUE
6,Three,52,3698480,3758440,Val,FALSE,FALSE,51,TRUE,TRUE
6,Three,53,3767520,3827480,Val,FALSE,FALSE,52,,
6,Three,54,3838440,3898440,Test,FALSE,FALSE,53,TRUE,TRUE
6,Two,1,87680,147640,Train,FALSE,FALSE,0,TRUE,TRUE
6,Two,2,163000,223000,Train,FALSE,FALSE,1,TRUE,TRUE
6,Two,3,236240,296200,Test,FALSE,FALSE,2,TRUE,TRUE
6,Two,4,308680,368640,Train,FALSE,FALSE,3,TRUE,
6,Two,5,377720,437680,Train,FALSE,FALSE,4,TRUE,
6,Two,6,462000,521960,Train,FALSE,FALSE,5,TRUE,
6,Two,7,530160,590160,Train,FALSE,FALSE,6,TRUE,
6,Two,8,599440,659400,Val,FALSE,FALSE,7,,
6,Two,9,666280,726240,Train,FALSE,FALSE,8,,
6,Two,10,743480,803480,Train,FALSE,FALSE,9,,
6,Two,11,829920,889880,Test,FALSE,FALSE,10,TRUE,TRUE
6,Two,12,911520,971520,Test,FALSE,FALSE,11,TRUE,TRUE
6,Two,13,985160,1045120,Val,FALSE,FALSE,12,TRUE,TRUE
6,Two,14,1080160,1140120,Val,FALSE,FALSE,13,TRUE,TRUE
6,Two,15,1180120,1240120,Train,FALSE,FALSE,14,TRUE,TRUE
6,Two,16,1252000,1312000,Test,FALSE,FALSE,15,TRUE,TRUE
6,Two,17,1335480,1395480,Train,FALSE,FALSE,16,TRUE,TRUE
6,Two,18,1407640,1467600,Val,FALSE,FALSE,17,TRUE,TRUE
6,Two,19,1483880,1543880,Test,FALSE,FALSE,18,TRUE,TRUE
6,Two,20,1558680,1618640,Test,FALSE,FALSE,19,TRUE,TRUE
6,Two,21,1632360,1692360,Train,FALSE,FALSE,20,TRUE,TRUE
6,Two,22,1723400,1783360,Train,FALSE,FALSE,21,TRUE,TRUE
6,Two,23,1794400,1854400,Train,FALSE,FALSE,22,TRUE,TRUE
6,Two,24,1865080,1925080,Val,FALSE,FALSE,23,TRUE,TRUE
6,Two,25,1937520,1997520,Test,FALSE,FALSE,24,TRUE,TRUE
6,Two,26,2025760,2085720,Train,FALSE,FALSE,25,TRUE,
6,Two,27,2108920,2168920,Train,FALSE,FALSE,26,TRUE,
6,Two,28,2228360,2288320,Test,FALSE,FALSE,27,TRUE,TRUE
6,Two,29,2306120,2366080,Test,FALSE,FALSE,28,TRUE,TRUE
6,Two,30,2388440,2448440,Train,FALSE,FALSE,29,TRUE,
6,Two,31,2463160,2523120,Train,FALSE,FALSE,30,TRUE,
6,Two,32,2542480,2602440,Train,FALSE,FALSE,31,TRUE,
6,Two,33,2628200,2688200,Val,FALSE,FALSE,32,TRUE,TRUE
6,Two,34,2706520,2766520,Train,FALSE,FALSE,33,TRUE,
6,Two,35,2781520,2841520,Train,FALSE,FALSE,34,TRUE,
6,Two,36,2860400,2920360,Test,FALSE,FALSE,35,TRUE,TRUE
6,Two,37,2945960,3005960,Train,FALSE,FALSE,36,TRUE,
6,Two,38,3026840,3086800,Val,FALSE,FALSE,37,TRUE,TRUE
6,Two,39,3115000,3174960,Val,FALSE,FALSE,38,TRUE,TRUE
6,Two,40,3198640,3258600,Train,FALSE,FALSE,39,TRUE,
6,Two,41,3281240,3341200,Val,FALSE,FALSE,40,TRUE,TRUE
6,Two,42,3360960,3420960,Val,FALSE,FALSE,41,TRUE,TRUE
6,Two,43,3442440,3502440,Train,FALSE,FALSE,42,TRUE,
6,Two,44,3521960,3581960,Train,FALSE,FALSE,43,TRUE,
6,Two,45,3603520,3663520,Val,FALSE,FALSE,44,TRUE,TRUE
6,Two,46,3683520,3743480,Train,FALSE,FALSE,45,TRUE,
6,Two,47,3759160,3819120,Train,FALSE,FALSE,46,TRUE,
6,Two,48,3835280,3895280,Train,FALSE,FALSE,47,TRUE,
6,Two,49,3913080,3973080,Train,FALSE,FALSE,48,TRUE,
6,Two,50,3997840,4057840,Train,FALSE,FALSE,49,TRUE,
6,Two,51,4072920,4132880,Train,FALSE,FALSE,50,TRUE,
6,Two,52,4171840,4231840,Test,FALSE,FALSE,51,,
6,Two,53,4251560,4311520,Train,FALSE,FALSE,52,TRUE,
6,Two,54,4333000,4392960,Train,FALSE,FALSE,53,TRUE,
6,Up,1,67000,127000,Train,FALSE,FALSE,0,TRUE,TRUE
6,Up,2,137760,197760,Train,FALSE,FALSE,1,TRUE,TRUE
6,Up,3,204400,264400,Train,FALSE,FALSE,2,TRUE,
6,Up,4,267080,327080,Val,FALSE,FALSE,3,TRUE,TRUE
6,Up,5,335800,395760,Val,FALSE,FALSE,4,TRUE,TRUE
6,Up,6,402760,462760,Train,FALSE,FALSE,5,TRUE,
6,Up,7,499960,559960,Test,FALSE,FALSE,6,,
6,Up,8,587520,647520,Train,FALSE,FALSE,7,,
